4,8.0038E+17,Sun Nov 20 16:47:45 +0000 2016,JohnGrisham,pooja_ppm,@goodreads Mississippi 1970 #TheLastJuror  @JohnGrisham
4,8.00373E+17,Sun Nov 20 16:20:45 +0000 2016,JohnGrisham,JaxHough77,"No telly, so reading @JohnGrisham #TheConfession - thoroughly enjoying it.
#SundayBliss"
4,8.00369E+17,Sun Nov 20 16:04:05 +0000 2016,JohnGrisham,cocoprincess805,RT @PlaysterMedia: .@JohnGrisham's electrifying novel is a high-stakes thrill ride through the darkest corners of Florida: https://t.co/nYK…
2,8.00369E+17,Sun Nov 20 16:01:54 +0000 2016,JohnGrisham,roylmurry425,&gt; @JohnGrisham’s The Confession #Bookreview https://t.co/S24JnWhZMd https://t.co/PxuBp72PSh
4,8.00356E+17,Sun Nov 20 15:10:17 +0000 2016,JohnGrisham,wcgirl1,RT @annemck653: What? I didn't realize @JohnGrisham had new book out! Where have I been?! Cancel housework immediately. #Read! https://t.co…
4,8.00355E+17,Sun Nov 20 15:09:53 +0000 2016,JohnGrisham,annemck653,What? I didn't realize @JohnGrisham had new book out! Where have I been?! Cancel housework immediately. #Read! https://t.co/0s1AlCenPI
4,8.00355E+17,Sun Nov 20 15:09:53 +0000 2016,JohnGrisham,annemck653,What? I didn't realize @JohnGrisham had new book out! Where have I been?! Cancel housework immediately. #Read! https://t.co/0s1AlCenPI
2,8.0035E+17,Sun Nov 20 14:47:05 +0000 2016,JohnGrisham,roylmurry425,"RT  @JohnGrisham’s The
Confession #Bookreview https://t.co/S24JnWhZMd https://t.co/nqGkQCYwGV"
2,8.0035E+17,Sun Nov 20 14:46:17 +0000 2016,JohnGrisham,lbrodinsky,RT @sites0512org: Quote from US #lawfirm partner pal of JDHQ – “American politics is turning into one great big @JohnGrisham novel”… https:…
2,8.00346E+17,Sun Nov 20 14:32:59 +0000 2016,JohnGrisham,margeangelo,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,8.00346E+17,Sun Nov 20 14:31:24 +0000 2016,JohnGrisham,FranQuattri,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
4,8.00345E+17,Sun Nov 20 14:30:05 +0000 2016,JohnGrisham,Ashererik1,RT @JohnGrisham: This one combines a few of my interests into one of the more unusual titles in my catalog #namethatbook #johngrisham https…
4,8.00328E+17,Sun Nov 20 13:20:47 +0000 2016,JohnGrisham,sites0512org,Quote from US #lawfirm partner pal of JDHQ – “American politics is turning into one great big @JohnGrisham novel”… https://t.co/rwaw2MgIJi
4,8.00316E+17,Sun Nov 20 12:32:54 +0000 2016,JohnGrisham,FloydBaker11,"Just finished Reading @JohnGrisham's New book, rogue lawyer. Great book! Recommend everyone Reading it."
4,8.00244E+17,Sun Nov 20 07:46:33 +0000 2016,JohnGrisham,ericaalyce24,@JohnGrisham I love your books so much I wish I could get them for free somehow. I can even do a YouTube review on them.
4,8.00237E+17,Sun Nov 20 07:17:04 +0000 2016,JohnGrisham,mikebickel77,What a great follow up to A Time to Kill. I can't put this book down @OliverPlatt is still Harry Rex Vonner to me #SycamoreRow @JohnGrisham
2,8.00214E+17,Sun Nov 20 05:47:07 +0000 2016,JohnGrisham,roylmurry425,"RT  @JohnGrisham’s The
Confession #Bookreview https://t.co/S24JnWhZMd https://t.co/ZOqi7F4P4n"
4,8.00187E+17,Sun Nov 20 03:58:33 +0000 2016,JohnGrisham,Louie80728257,"@JohnGrisham  Great read, Mr Grisham. My only regret was when I finished it and had to find another book!  Keep up the great work!  Thanks."
2,8.00186E+17,Sun Nov 20 03:56:13 +0000 2016,JohnGrisham,Louie80728257,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
4,8.00128E+17,Sun Nov 20 00:07:24 +0000 2016,JohnGrisham,EmilyDCarpenter,@ShannonCKirk @JohnGrisham @PublishersWkly @oceanviewpub YEEEEESSSSS
2,8.00118E+17,Sat Nov 19 23:24:17 +0000 2016,JohnGrisham,cherrymischivus,RT @roylmurry425: &gt; @JohnGrisham’s The Confession #Bookreview https://t.co/S24JnWhZMd https://t.co/ZwLHxcyj4l
2,8.00118E+17,Sat Nov 19 23:24:17 +0000 2016,JohnGrisham,cherrymischivus,RT @roylmurry425: &gt; @JohnGrisham’s The Confession #Bookreview https://t.co/S24JnWhZMd https://t.co/ZwLHxcyj4l
4,8.00112E+17,Sat Nov 19 23:00:54 +0000 2016,JohnGrisham,PlaysterMedia,.@JohnGrisham's electrifying novel is a high-stakes thrill ride through the darkest corners of Florida:… https://t.co/jTDIBa3HXs
2,8.00096E+17,Sat Nov 19 22:00:10 +0000 2016,JohnGrisham,AdictosalCrimen,RT @HeraldodelHenar: . @LitRandomHouse Plaza y Janés presenta la última novela de @JohnGrisham Un abogado rebelde https://t.co/UHalMqMpgI
4,8.00092E+17,Sat Nov 19 21:43:09 +0000 2016,JohnGrisham,Author_Guide,"RT @ShannonCKirk: Pretty damn thrilled to be in a top ten list with Lee Child, @JohnGrisham, et al. @PublishersWkly @oceanviewpub https://t…"
4,8.0009E+17,Sat Nov 19 21:35:41 +0000 2016,JohnGrisham,ShannonCKirk,"Pretty damn thrilled to be in a top ten list with Lee Child, @JohnGrisham, et al. @PublishersWkly @oceanviewpub https://t.co/X5e99MXiHe"
2,8.00084E+17,Sat Nov 19 21:09:10 +0000 2016,JohnGrisham,StuartFawcett1,RT @roylmurry425: &gt; @JohnGrisham’s The Confession #Bookreview https://t.co/S24JnWhZMd https://t.co/ZwLHxcyj4l
2,8.00083E+17,Sat Nov 19 21:08:09 +0000 2016,JohnGrisham,roylmurry425,&gt; @JohnGrisham’s The Confession #Bookreview https://t.co/S24JnWhZMd https://t.co/ZwLHxcyj4l
2,8.00078E+17,Sat Nov 19 20:47:06 +0000 2016,JohnGrisham,roylmurry425,"RT  @JohnGrisham’s The
Confession #Bookreview https://t.co/S24JnWhZMd https://t.co/wXeGSwXPAI"
0,8.00031E+17,Sat Nov 19 17:39:53 +0000 2016,JohnGrisham,Duncc44,"@JohnGrisham.  ""The Whistler"" Confused... No Duval St in Key Largo; no mention ofKey West?"
4,8.00028E+17,Sat Nov 19 17:27:01 +0000 2016,JohnGrisham,dennis_roaten,"@JohnGrisham

I plan to read all of your books. I met you at Tueplo in 2002."
4,8.00027E+17,Sat Nov 19 17:25:58 +0000 2016,JohnGrisham,dennis_roaten,"@JohnGrisham

I have reading biographies for years. I just read Ford County. Very engaging and delightful stories."
4,8.0001E+17,Sat Nov 19 16:18:53 +0000 2016,JohnGrisham,BibliophileBC,@nholten40 @LeeChildReacher @JohnGrisham @jk_rowling Always! #booklove doesn't die ❤️📚
4,8.00009E+17,Sat Nov 19 16:13:31 +0000 2016,JohnGrisham,nholten40,"@BibliophileBC @LeeChildReacher @JohnGrisham @jk_rowling Excellent choices!  Even in a slump, it all #AllAboutTheBooks!  Love it! x"
2,8.00001E+17,Sat Nov 19 15:43:05 +0000 2016,JohnGrisham,APEDOYvon,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.99986E+17,Sat Nov 19 14:40:30 +0000 2016,JohnGrisham,bellemf08,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.99986E+17,Sat Nov 19 14:40:30 +0000 2016,JohnGrisham,bellemf08,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
4,7.99967E+17,Sat Nov 19 13:27:38 +0000 2016,JohnGrisham,BibliophileBC,I may be in a reading slump but I can't say no to @LeeChildReacher @JohnGrisham or @jk_rowling 😍🙌🏼📚 https://t.co/FovsQzJJrs
2,7.99943E+17,Sat Nov 19 11:52:34 +0000 2016,JohnGrisham,AgusGimenez52,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.99942E+17,Sat Nov 19 11:47:07 +0000 2016,JohnGrisham,roylmurry425,"RT  @JohnGrisham’s The
Confession #Bookreview https://t.co/S24JnW0onD https://t.co/vHsrUHKTZs"
2,7.99928E+17,Sat Nov 19 10:50:27 +0000 2016,JohnGrisham,jeSuis_noir,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
4,7.99897E+17,Sat Nov 19 08:49:42 +0000 2016,JohnGrisham,legal_directory,"RT @jandersdean: Quote from US #lawfirm partner pal of JDHQ - ""American politics is turning into one great big @JohnGrisham novel"""
4,7.99883E+17,Sat Nov 19 07:52:13 +0000 2016,JohnGrisham,lbrodinsky,"RT @jandersdean: Quote from US #lawfirm partner pal of JDHQ - ""American politics is turning into one great big @JohnGrisham novel"""
4,7.99882E+17,Sat Nov 19 07:49:24 +0000 2016,JohnGrisham,jandersdean,"Quote from US #lawfirm partner pal of JDHQ - ""American politics is turning into one great big @JohnGrisham novel"""
4,7.99869E+17,Sat Nov 19 06:58:07 +0000 2016,JohnGrisham,LewatleO,#ImAlwaysOkWith any @davidbaldacci and @JohnGrisham novel..
2,7.99846E+17,Sat Nov 19 05:27:17 +0000 2016,JohnGrisham,misery2814,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.99846E+17,Sat Nov 19 05:24:46 +0000 2016,JohnGrisham,goatlique_,RT @JohnGrisham: It was beautiful out there today - perfect for reading! https://t.co/PstK1grnIs
2,7.99841E+17,Sat Nov 19 05:05:59 +0000 2016,JohnGrisham,Yaomangles88,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
4,7.99839E+17,Sat Nov 19 04:58:32 +0000 2016,JohnGrisham,su_z_t,"@JohnGrisham can't wait 2 read it...abuse of authority important subject these days.  P.A. Steve Tauzer murderer was cop, only did 7 yrs."
4,7.99838E+17,Sat Nov 19 04:54:59 +0000 2016,JohnGrisham,su_z_t,@JohnGrisham my favorite book of all time is Street Lawyer.In these times I look toward u 4 sum truthiness. Esq Steve Tauzer killed by cop..
2,7.99833E+17,Sat Nov 19 04:32:17 +0000 2016,JohnGrisham,arroyo_raul,Soy abogado y estoy en la cárcel. Es largo de contar: @JohnGrisham inicia así esta novela. @megustaleermex… https://t.co/Gjfm4Nq2LT
2,7.99833E+17,Sat Nov 19 04:32:17 +0000 2016,JohnGrisham,arroyo_raul,Soy abogado y estoy en la cárcel. Es largo de contar: @JohnGrisham inicia así esta novela. @megustaleermex… https://t.co/Gjfm4Nq2LT
4,7.99813E+17,Sat Nov 19 03:14:38 +0000 2016,JohnGrisham,bedoyas,@JohnGrisham just finished The Whistler! What a rush. Now I have to wait a year🙁
2,7.99808E+17,Sat Nov 19 02:52:28 +0000 2016,JohnGrisham,Sushant2392,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.99806E+17,Sat Nov 19 02:47:06 +0000 2016,JohnGrisham,roylmurry425,"RT  @JohnGrisham’s The
Confession #Bookreview https://t.co/S24JnWhZMd https://t.co/PrI6RjvrZz"
2,7.99759E+17,Fri Nov 18 23:41:19 +0000 2016,JohnGrisham,DoubleDamage40,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.99754E+17,Fri Nov 18 23:20:58 +0000 2016,JohnGrisham,HeraldodelHenar,. @LitRandomHouse Plaza y Janés presenta la última novela de @JohnGrisham Un abogado rebelde https://t.co/UHalMqMpgI
4,7.9974E+17,Fri Nov 18 22:25:57 +0000 2016,JohnGrisham,Finallyfoundme,@JohnGrisham ..It's always beautiful to read you..Love u Grisham..
2,7.99738E+17,Fri Nov 18 22:14:40 +0000 2016,JohnGrisham,SachaLanvin,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.99735E+17,Fri Nov 18 22:03:49 +0000 2016,JohnGrisham,TheBookstoreLLC,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.9973E+17,Fri Nov 18 21:45:40 +0000 2016,JohnGrisham,ZNaumovic,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.9973E+17,Fri Nov 18 21:43:28 +0000 2016,JohnGrisham,liachristo,"[LANÇAMENTO] Novo sucesso de @JohnGrisham pela @editorarocco 
Mais um sucesso do escritor em Novembro.… https://t.co/x15aYPHQCM"
2,7.99728E+17,Fri Nov 18 21:38:06 +0000 2016,JohnGrisham,fire_blood_21,RT @JohnGrisham: It was beautiful out there today - perfect for reading! https://t.co/PstK1grnIs
4,7.99727E+17,Fri Nov 18 21:34:23 +0000 2016,JohnGrisham,Tafdon_,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
4,7.99727E+17,Fri Nov 18 21:33:54 +0000 2016,JohnGrisham,I_AM_Futuristic,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
4,7.99727E+17,Fri Nov 18 21:31:46 +0000 2016,JohnGrisham,Clemtheo,"RT @JohnGrisham: Thank you readers &amp; booksellers! I wrote A TIME TO KILL 30 years ago with no illusions of bestsellerdom. Even now, I'm sti…"
4,7.99727E+17,Fri Nov 18 21:31:46 +0000 2016,JohnGrisham,Clemtheo,"RT @JohnGrisham: Thank you readers &amp; booksellers! I wrote A TIME TO KILL 30 years ago with no illusions of bestsellerdom. Even now, I'm sti…"
2,7.99718E+17,Fri Nov 18 20:58:02 +0000 2016,JohnGrisham,TcKybx,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.99718E+17,Fri Nov 18 20:57:59 +0000 2016,JohnGrisham,librarian_nkem,RT @lrwlibrary: #didyouknow it was a book first? Yessir! @JohnGrisham wrote a funny tale about a family who wants to skip out on the holida…
2,7.99715E+17,Fri Nov 18 20:43:14 +0000 2016,JohnGrisham,jean_maye,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.99713E+17,Fri Nov 18 20:36:08 +0000 2016,JohnGrisham,AngelaMortimer2,RT @roylmurry425: &gt; @JohnGrisham’s The Confession #Bookreview https://t.co/S24JnWhZMd https://t.co/y6nUjMd3cr
2,7.99712E+17,Fri Nov 18 20:32:31 +0000 2016,JohnGrisham,cherrymischivus,RT @roylmurry425: &gt; @JohnGrisham’s The Confession #Bookreview https://t.co/S24JnWhZMd https://t.co/y6nUjMd3cr
2,7.99712E+17,Fri Nov 18 20:31:11 +0000 2016,JohnGrisham,roylmurry425,&gt; @JohnGrisham’s The Confession #Bookreview https://t.co/S24JnWhZMd https://t.co/y6nUjMd3cr
2,7.99704E+17,Fri Nov 18 20:01:36 +0000 2016,JohnGrisham,lrwlibrary,#didyouknow it was a book first? Yessir! @JohnGrisham wrote a funny tale about a family who wants to skip out on th… https://t.co/at3Tlm4uey
4,7.99699E+17,Fri Nov 18 19:42:49 +0000 2016,JohnGrisham,guywoodward1959,@JohnGrisham @HodderBooks brilliant book. Been away from JG for a while. Glad to be back
4,7.99698E+17,Fri Nov 18 19:36:54 +0000 2016,JohnGrisham,BibliophileBC,@JayD1313 @JohnGrisham @HodderBooks I think I'm going to buy it tomorrow!
4,7.99695E+17,Fri Nov 18 19:24:15 +0000 2016,JohnGrisham,JayD1313,@JohnGrisham @BibliophileBC @HodderBooks reading this one at the moment. Enjoying it so far.
2,7.99677E+17,Fri Nov 18 18:13:42 +0000 2016,JohnGrisham,favre0221,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.99677E+17,Fri Nov 18 18:12:27 +0000 2016,JohnGrisham,kalpitm,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.99675E+17,Fri Nov 18 18:04:10 +0000 2016,JohnGrisham,davidzinn54,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.99672E+17,Fri Nov 18 17:53:43 +0000 2016,JohnGrisham,BC411_,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.99672E+17,Fri Nov 18 17:53:43 +0000 2016,JohnGrisham,BC411_,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.9967E+17,Fri Nov 18 17:47:07 +0000 2016,JohnGrisham,roylmurry425,"RT  @JohnGrisham’s The
Confession #Bookreview https://t.co/S24JnWhZMd https://t.co/wcLDxZucvS"
2,7.99667E+17,Fri Nov 18 17:35:24 +0000 2016,JohnGrisham,BNWalpoleMall,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.99664E+17,Fri Nov 18 17:21:27 +0000 2016,JohnGrisham,manuelg21,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
4,7.99661E+17,Fri Nov 18 17:11:53 +0000 2016,JohnGrisham,MAYDAYLUH,@JohnGrisham @HodderBooks read it last week. LOVED IT!!
2,7.99661E+17,Fri Nov 18 17:11:00 +0000 2016,JohnGrisham,fmtimberlake,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
4,7.99657E+17,Fri Nov 18 16:53:57 +0000 2016,JohnGrisham,Tkamal147,"@JohnGrisham @HodderBooks  just read it, captivating book"
4,7.99655E+17,Fri Nov 18 16:44:53 +0000 2016,JohnGrisham,LoveForKeith67,@JohnGrisham @HodderBooks congrats!
4,7.99654E+17,Fri Nov 18 16:42:01 +0000 2016,JohnGrisham,Benefry,".@JohnGrisham-""Rogue Lawyer-Justice, a Human Right #thriller  #mystery #bookreview https://t.co/dd2qDlskmd"
2,7.99653E+17,Fri Nov 18 16:37:49 +0000 2016,JohnGrisham,Marablaise,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
4,7.99653E+17,Fri Nov 18 16:37:01 +0000 2016,JohnGrisham,marinaaterry,"@JohnGrisham @HodderBooks Read it, LOVED it!! Thank you. HUGE fan!"
2,7.99651E+17,Fri Nov 18 16:30:39 +0000 2016,JohnGrisham,davidskryp,fantastic @JohnGrisham https://t.co/4AysMavFvN
4,7.99651E+17,Fri Nov 18 16:30:06 +0000 2016,JohnGrisham,marymcclelland_,@drshowThis was a wonderful show! Loved hearing @JohnGrisham's thoughts about elected judges &amp; discussion. Thanks.
4,7.9965E+17,Fri Nov 18 16:25:12 +0000 2016,JohnGrisham,FindWendyWitt,Congratulations @JohnGrisham @HodderBooks  - I'm happy for you! #ReadMore
2,7.99648E+17,Fri Nov 18 16:18:03 +0000 2016,JohnGrisham,BibliophileBC,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
2,7.99648E+17,Fri Nov 18 16:18:03 +0000 2016,JohnGrisham,BibliophileBC,"RT @JohnGrisham: In striking white, here's @HodderBooks' gorgeous edition of THE WHISTLER. So proud to say it's #1 in South Africa, Austral…"
4,7.99643E+17,Fri Nov 18 15:58:52 +0000 2016,JohnGrisham,Carito_BBG,Thank you sooooo much @JohnGrisham !!!!!! This is awesome!!!! ❤❤❤❤❤❤❤❤❤❤❤❤❤❤ #johngrisham #happy… https://t.co/U6i4OJucpf
4,7.99641E+17,Fri Nov 18 15:51:25 +0000 2016,JohnGrisham,Flatironbooks,RT @ALBooksmith: What are your #FridayReads? @se4realhinton @mfrost11 @JohnGrisham @littlebrown @penguinusa @Flatironbooks @doubledaybooks…
4,7.99641E+17,Fri Nov 18 15:50:41 +0000 2016,JohnGrisham,harveyjulianne,I love starting a weekend with a new @JohnGrisham! @doubledaybooks #amreading #fridayreads https://t.co/G4O5LGFSQN
2,7.99639E+17,Fri Nov 18 15:43:01 +0000 2016,JohnGrisham,trimboli_202,@goodreads @JohnGrisham https://t.co/9amGSvC2RI
4,7.99636E+17,Fri Nov 18 15:30:02 +0000 2016,JohnGrisham,ALBooksmith,What are your #FridayReads? @se4realhinton @mfrost11 @JohnGrisham @littlebrown @penguinusa @Flatironbooks… https://t.co/pucNYOAz5j
0,7.99633E+17,Fri Nov 18 15:20:52 +0000 2016,JohnGrisham,Julia_Rochelle,"@JohnGrisham follows my @Instagram feed. Shouldn't you too? (I know, he's probably been hacked, but whatevs.) https://t.co/L7D1c6AW4T"
2,7.99629E+17,Fri Nov 18 15:01:09 +0000 2016,JohnGrisham,RealGeorgeBluth,RT @JohnGrisham: It was beautiful out there today - perfect for reading! https://t.co/PstK1grnIs
4,7.99618E+17,Fri Nov 18 14:18:44 +0000 2016,JohnGrisham,judyweiland1,"Diane, You are such a treasure!! I will check out your weekly podcast. I will miss you so much. Thank you
@drshow @JohnGrisham"
2,7.99611E+17,Fri Nov 18 13:52:02 +0000 2016,JohnGrisham,ceesvanr,"Lezen en recenseren: De klokkenluider' van @JohnGrisham , @awbruna op https://t.co/Bp3BnrH1U1 https://t.co/7jrAIzj6WT"
2,7.99608E+17,Fri Nov 18 13:38:43 +0000 2016,JohnGrisham,singhkavish,It is gripping @JohnGrisham #RogueLawyer like most of your works but a little more #filmy (inspired by movies)
0,7.99606E+17,Fri Nov 18 13:32:31 +0000 2016,JohnGrisham,Beckybim,@Mammamoonmin1 A losing battle. @JohnGrisham
4,7.99603E+17,Fri Nov 18 13:19:17 +0000 2016,JohnGrisham,PatFurstenberg,RT @Benefry: .@JohnGrisham-“Theodore Boone: The Scandal”-Cheaters Beware #ChildrenBook #mystery https://t.co/wrQ0jP6neN https://t.co/SSUIl3…
4,7.99602E+17,Fri Nov 18 13:16:43 +0000 2016,JohnGrisham,Mammamoonmin1,@Beckybim well @JohnGrisham isn't going to run out of materials and ideas any time soon https://t.co/I9je8xwX9r
4,7.99557E+17,Fri Nov 18 10:18:03 +0000 2016,JohnGrisham,TomWarderGB,@JohnGrisham Just finished Rogue Lawyer.  Gripped by the character of Rudd. Love your stuff man.
4,7.99557E+17,Fri Nov 18 10:18:03 +0000 2016,JohnGrisham,TomWarderGB,@JohnGrisham Just finished Rogue Lawyer.  Gripped by the character of Rudd. Love your stuff man.
4,7.99543E+17,Fri Nov 18 09:21:48 +0000 2016,JohnGrisham,highlander_the,"RT @JohnGrisham: Always, each and every time, good to chat with Diane Rehm &gt; https://t.co/WG202ZYpQm https://t.co/xbe0gCQo7I"
2,7.99534E+17,Fri Nov 18 08:47:05 +0000 2016,JohnGrisham,roylmurry425,"RT  @JohnGrisham’s The
Confession #Bookreview https://t.co/S24JnWhZMd https://t.co/eZiorbcYOY"
4,7.99497E+17,Fri Nov 18 06:17:48 +0000 2016,JohnGrisham,daveprior81,A 'like' and a follow from @JohnGrisham on instagram....cheers for that. And just finished 'Rogue Lawyer'. One of your best. Great book!
4,7.99491E+17,Fri Nov 18 05:54:02 +0000 2016,JohnGrisham,TheRealDenka,"Håller på att läser ""Den Samvetslöse"" av John Grisham. Fantastisk skriven bok hittills! @JohnGrisham #Grishamn #Author"
4,7.99459E+17,Fri Nov 18 03:46:35 +0000 2016,JohnGrisham,thatsimplemae,"RT @JohnGrisham: Always, each and every time, good to chat with Diane Rehm &gt; https://t.co/WG202ZYpQm https://t.co/xbe0gCQo7I"
4,7.99456E+17,Fri Nov 18 03:34:59 +0000 2016,JohnGrisham,Devil_TAB,"RT @JohnGrisham: Always, each and every time, good to chat with Diane Rehm &gt; https://t.co/WG202ZYpQm https://t.co/xbe0gCQo7I"
4,7.9944E+17,Fri Nov 18 02:31:01 +0000 2016,JohnGrisham,ibdoug88,@Brooks_Taylor The Whistler by @JohnGrisham. First book I ever willingly  read was a Grisham novel I received in care pkg while deployed
2,7.99436E+17,Fri Nov 18 02:14:12 +0000 2016,JohnGrisham,BNMoorestown,Need something new to read? Check out our Must-Reads table! @BNBuzz @MelanieBen @RebeccaSkloot @billbrysonn… https://t.co/iexoKn9GF0
4,7.99405E+17,Fri Nov 18 00:13:39 +0000 2016,JohnGrisham,DeanKB37,Absolute cracking read @JohnGrisham #thewhistler
4,7.99401E+17,Thu Nov 17 23:58:49 +0000 2016,JohnGrisham,FinerDavid,Starting @JohnGrisham's #WitnessToATrial and then on to #TheWhistler. Very excited to read these...
2,7.994E+17,Thu Nov 17 23:51:11 +0000 2016,JohnGrisham,Paixaoporlivros,"@editorarocco
@JohnGrisham
 
John Grisham, mestre dos thrillers de tribunal, está de volta com ""O Advogado... https://t.co/K6mswKDNuy"
2,7.99398E+17,Thu Nov 17 23:47:05 +0000 2016,JohnGrisham,roylmurry425,"RT  @JohnGrisham’s The
Confession #Bookreview https://t.co/S24JnWhZMd https://t.co/7KPTcttKC0"
4,7.99387E+17,Thu Nov 17 23:00:52 +0000 2016,JohnGrisham,Gruffsparty90H,Getting lost in #graymountain @JohnGrisham and enjoying every turn
2,7.99384E+17,Thu Nov 17 22:50:05 +0000 2016,JohnGrisham,Kathleanore,RT @toddfoxauthor: #ThursdayThoughts #IARTG #amwriting @jnels0n55 @KMWeiland @bradmeltzer @JAJance @RichOnOWN @Kelsye @JohnGrisham @DrGilda…
2,7.99384E+17,Thu Nov 17 22:50:05 +0000 2016,JohnGrisham,Kathleanore,RT @toddfoxauthor: #ThursdayThoughts #IARTG #amwriting @jnels0n55 @KMWeiland @bradmeltzer @JAJance @RichOnOWN @Kelsye @JohnGrisham @DrGilda…
2,7.99384E+17,Thu Nov 17 22:48:56 +0000 2016,JohnGrisham,TheRomanceVault,RT @toddfoxauthor: #ThursdayThoughts #IARTG #amwriting @jnels0n55 @KMWeiland @bradmeltzer @JAJance @RichOnOWN @Kelsye @JohnGrisham @DrGilda…
2,7.99384E+17,Thu Nov 17 22:48:46 +0000 2016,JohnGrisham,LLollygagger,RT @toddfoxauthor: #ThursdayThoughts #IARTG #amwriting @jnels0n55 @KMWeiland @bradmeltzer @JAJance @RichOnOWN @Kelsye @JohnGrisham @DrGilda…
2,7.99384E+17,Thu Nov 17 22:48:24 +0000 2016,JohnGrisham,KMWeiland,RT @toddfoxauthor: #ThursdayThoughts #IARTG #amwriting @jnels0n55 @KMWeiland @bradmeltzer @JAJance @RichOnOWN @Kelsye @JohnGrisham @DrGilda…
4,7.99355E+17,Thu Nov 17 20:55:44 +0000 2016,JohnGrisham,arrowheadatmc,"RT @JohnGrisham: Always, each and every time, good to chat with Diane Rehm &gt; https://t.co/WG202ZYpQm https://t.co/xbe0gCQo7I"
4,7.99349E+17,Thu Nov 17 20:31:23 +0000 2016,JohnGrisham,TamWhatley,"@JohnGrisham #TheWhistler was like chocolate cookies, I kept reading (eating) and wanted more. #CouldNotPutDown"
